Variable Values			
Question		Value	Label
E81	( E8) E8.請問您過去一年在下列哪些管道付費購買出版相關的有聲內容？包含口語朗讀有聲音檔、有聲書籍、結合書籍的課程等。（可複選）: C1 - 實體／網路書店（如誠品、博客來、城邦讀書花園等）	0	No
	#N/A	1	Yes
E82	( E8) E8.請問您過去一年在下列哪些管道付費購買出版相關的有聲內容？包含口語朗讀有聲音檔、有聲書籍、結合書籍的課程等。（可複選）: C2 - 媒體平台（如鏡好聽等）	0	No
	#N/A	1	Yes
E83	( E8) E8.請問您過去一年在下列哪些管道付費購買出版相關的有聲內容？包含口語朗讀有聲音檔、有聲書籍、結合書籍的課程等。（可複選）: C3 - 電子書／有聲書專業平台（如讀墨Readmoo、Apple Books、Rakuten Kobo等）	0	No
	#N/A	1	Yes
E84	( E8) E8.請問您過去一年在下列哪些管道付費購買出版相關的有聲內容？包含口語朗讀有聲音檔、有聲書籍、結合書籍的課程等。（可複選）: C4 - 出版官方網站／平台（如親子天下、風車寶貝、1號課堂等）	0	No
	#N/A	1	Yes
E85	( E8) E8.請問您過去一年在下列哪些管道付費購買出版相關的有聲內容？包含口語朗讀有聲音檔、有聲書籍、結合書籍的課程等。（可複選）: C5 - 線上聲音／課程網站（如孜孜線上聽、大大學院、愛播聽書FM等）	0	No
	#N/A	1	Yes
E86	( E8) E8.請問您過去一年在下列哪些管道付費購買出版相關的有聲內容？包含口語朗讀有聲音檔、有聲書籍、結合書籍的課程等。（可複選）: C6 - 一般實體商店／網路商城（如量販店、家樂福、蝦皮、MOMO購物網等）	0	No
	#N/A	1	Yes
E87	( E8) E8.請問您過去一年在下列哪些管道付費購買出版相關的有聲內容？包含口語朗讀有聲音檔、有聲書籍、結合書籍的課程等。（可複選）: C98 - 其他	0	No
	#N/A	1	Yes
E9c	( E9c) E9c.針對過去一年，整體而言，請問您閱讀圖書（含文學與非文學圖書）（包含實體紙本與數位電子閱讀）的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E9ab_C1_slice	( E9ab[{C1}].slice) E9ab.針對過去一年，請問您閱讀實體紙本圖書（含文學與非文學圖書）的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E9ab_C2_slice	( E9ab[{C2}].slice) E9ab.針對過去一年，請問您閱讀數位電子圖書（含文學與非文學圖書）的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E10c	( E10c) E10c.針對過去一年，整體而言，請問您閱讀雜誌（包含實體紙本與數位電子閱讀）的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E10ab_C1_slice	( E10ab[{C1}].slice) E10ab.針對過去一年，請問您閱讀實體紙本雜誌的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E10ab_C2_slice	( E10ab[{C2}].slice) E10ab.針對過去一年，請問您閱讀數位電子雜誌的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E11c	( E11c) E11c.針對過去一年，整體而言，請問您閱讀漫畫（包含實體紙本與數位電子閱讀）的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E11ab_C1_slice	( E11ab[{C1}].slice) E11ab.針對過去一年，請問您閱讀實體紙本漫畫的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E11ab_C2_slice	( E11ab[{C2}].slice) E11ab.針對過去一年，請問您閱讀數位電子漫畫的頻率為？（單選）	1	每天都看
	#N/A	2	2-3天看1次
	#N/A	3	4-6天看1次
	#N/A	4	1週看1次
	#N/A	5	每月2-3次
	#N/A	6	每月1次
	#N/A	7	每2-3個月1次
	#N/A	8	3個月以上1次
E12c	( E12c) E12c.針對過去一年，整體而言，請問您平均一個月在圖書（包含文學與非文學圖書）的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E12ab_C1_slice	( E12ab[{C1}].slice) E12ab.針對過去一年，請問您平均一個月在實體紙本圖書（包含文學與非文學圖書）的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E12ab_C2_slice	( E12ab[{C2}].slice) E12ab.針對過去一年，請問您平均一個月在數位電子閱讀圖書（包含文學與非文學圖書）的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E13c	( E13c) E13c.針對過去一年，整體而言，請問您平均一個月在雜誌的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E13ab_C1_slice	( E13ab[{C1}].slice) E13ab.針對過去一年，請問您平均一個月在實體紙本雜誌的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E13ab_C2_slice	( E13ab[{C2}].slice) E13ab.針對過去一年，請問您平均一個月在數位電子閱讀雜誌的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E14c	( E14c) E14c.針對過去一年，整體而言，請問您平均一個月在漫畫的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E14ab_C1_slice	( E14ab[{C1}].slice) E14ab.針對過去一年，請問您平均一個月在實體紙本漫畫的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E14ab_C2_slice	( E14ab[{C2}].slice) E14ab.針對過去一年，請問您平均一個月在數位電子閱讀漫畫的消費金額約為多少？（單選）	1	沒有付費閱讀
	#N/A	2	每月1-100元
	#N/A	3	每月101-200元
	#N/A	4	每月201-300元
	#N/A	5	每月301-400元
	#N/A	6	每月401-500元
	#N/A	7	每月501-600元
	#N/A	8	每月601-700元
	#N/A	9	每月701-800元
	#N/A	10	每月801-900元
	#N/A	11	每月901-1000元
	#N/A	12	每月1001元以上
E15_C1_slice01	( E15[{C1}].slice) 圖書（含文學與非文學） : : C1 - 價格因素（免費／較便宜）	0	No
	#N/A	1	Yes
E15_C1_slice02	( E15[{C1}].slice) 圖書（含文學與非文學） : : C2 - 攜帶方便／可以隨時閱讀	0	No
	#N/A	1	Yes
E15_C1_slice03	( E15[{C1}].slice) 圖書（含文學與非文學） : : C3 - 閱讀較舒適（放大字體、自由行距、頁面色彩）	0	No
	#N/A	1	Yes
E15_C1_slice04	( E15[{C1}].slice) 圖書（含文學與非文學） : : C4 - 可讀到臺灣沒有發行／代理的內容	0	No
	#N/A	1	Yes
E15_C1_slice05	( E15[{C1}].slice) 圖書（含文學與非文學） : : C5 - 可第一時間讀到國外出版刊物	0	No
	#N/A	1	Yes
E15_C1_slice06	( E15[{C1}].slice) 圖書（含文學與非文學） : : C6 - 沒有實體收納的問題	0	No
	#N/A	1	Yes
E15_C1_slice07	( E15[{C1}].slice) 圖書（含文學與非文學） : : C7 - 環保	0	No
	#N/A	1	Yes
E15_C1_slice08	( E15[{C1}].slice) 圖書（含文學與非文學） : : C8 - 個人化功能（書籤、分享劃記、調整文字大小等）	0	No
	#N/A	1	Yes
E15_C1_slice09	( E15[{C1}].slice) 圖書（含文學與非文學） : : C9 - 購買／借閱方便	0	No
	#N/A	1	Yes
E15_C1_slice10	( E15[{C1}].slice) 圖書（含文學與非文學） : : C10 - 電子借閱比實體乾淨／書況好	0	No
	#N/A	1	Yes
E15_C1_slice11	( E15[{C1}].slice) 圖書（含文學與非文學） : : C11 - 電子借閱推廣活動／數位閱讀平台活動	0	No
	#N/A	1	Yes
E15_C1_slice12	( E15[{C1}].slice) 圖書（含文學與非文學） : : C12 - 有緊急／臨時的閱讀需求	0	No
	#N/A	1	Yes
E15_C1_slice13	( E15[{C1}].slice) 圖書（含文學與非文學） : : C13 - 更具有隱私性（個人書架等）	0	No
	#N/A	1	Yes
E15_C1_slice14	( E15[{C1}].slice) 圖書（含文學與非文學） : : C14 - 實體書已絕版／只有電子書（數位有聲書等）	0	No
	#N/A	1	Yes
E15_C1_slice18	( E15[{C1}].slice) 圖書（含文學與非文學） : : C98 - 其他	0	No
	#N/A	1	Yes
E15_C1_slice19	( E15[{C1}].slice) 圖書（含文學與非文學） : : C99 - 其他－沒有特別原因	0	No
	#N/A	1	Yes
E15_C3_slice01	( E15[{C3}].slice) 雜誌 : : C1 - 價格因素（免費／較便宜）	0	No
	#N/A	1	Yes
E15_C3_slice02	( E15[{C3}].slice) 雜誌 : : C2 - 攜帶方便／可以隨時閱讀	0	No
	#N/A	1	Yes
E15_C3_slice03	( E15[{C3}].slice) 雜誌 : : C3 - 閱讀較舒適（放大字體、自由行距、頁面色彩）	0	No
	#N/A	1	Yes
E15_C3_slice04	( E15[{C3}].slice) 雜誌 : : C4 - 可讀到臺灣沒有發行／代理的內容	0	No
	#N/A	1	Yes
E15_C3_slice05	( E15[{C3}].slice) 雜誌 : : C5 - 可第一時間讀到國外出版刊物	0	No
	#N/A	1	Yes
E15_C3_slice06	( E15[{C3}].slice) 雜誌 : : C6 - 沒有實體收納的問題	0	No
	#N/A	1	Yes
E15_C3_slice07	( E15[{C3}].slice) 雜誌 : : C7 - 環保	0	No
	#N/A	1	Yes
E15_C3_slice08	( E15[{C3}].slice) 雜誌 : : C8 - 個人化功能（書籤、分享劃記、調整文字大小等）	0	No
	#N/A	1	Yes
E15_C3_slice09	( E15[{C3}].slice) 雜誌 : : C9 - 購買／借閱方便	0	No
	#N/A	1	Yes
E15_C3_slice10	( E15[{C3}].slice) 雜誌 : : C10 - 電子借閱比實體乾淨／書況好	0	No
	#N/A	1	Yes
E15_C3_slice11	( E15[{C3}].slice) 雜誌 : : C11 - 電子借閱推廣活動／數位閱讀平台活動	0	No
	#N/A	1	Yes
E15_C3_slice12	( E15[{C3}].slice) 雜誌 : : C12 - 有緊急／臨時的閱讀需求	0	No
	#N/A	1	Yes
E15_C3_slice13	( E15[{C3}].slice) 雜誌 : : C13 - 更具有隱私性（個人書架等）	0	No
	#N/A	1	Yes
E15_C3_slice14	( E15[{C3}].slice) 雜誌 : : C14 - 實體書已絕版／只有電子書（數位有聲書等）	0	No
	#N/A	1	Yes
E15_C3_slice18	( E15[{C3}].slice) 雜誌 : : C98 - 其他	0	No
	#N/A	1	Yes
E15_C4_slice01	( E15[{C4}].slice) 漫畫 : : C1 - 價格因素（免費／較便宜）	0	No
	#N/A	1	Yes
E15_C4_slice02	( E15[{C4}].slice) 漫畫 : : C2 - 攜帶方便／可以隨時閱讀	0	No
	#N/A	1	Yes
E15_C4_slice03	( E15[{C4}].slice) 漫畫 : : C3 - 閱讀較舒適（放大字體、自由行距、頁面色彩）	0	No
	#N/A	1	Yes
E15_C4_slice04	( E15[{C4}].slice) 漫畫 : : C4 - 可讀到臺灣沒有發行／代理的內容	0	No
	#N/A	1	Yes
E15_C4_slice05	( E15[{C4}].slice) 漫畫 : : C5 - 可第一時間讀到國外出版刊物	0	No
	#N/A	1	Yes
E15_C4_slice06	( E15[{C4}].slice) 漫畫 : : C6 - 沒有實體收納的問題	0	No
	#N/A	1	Yes
E15_C4_slice07	( E15[{C4}].slice) 漫畫 : : C7 - 環保	0	No
	#N/A	1	Yes
E15_C4_slice08	( E15[{C4}].slice) 漫畫 : : C8 - 個人化功能（書籤、分享劃記、調整文字大小等）	0	No
	#N/A	1	Yes
E15_C4_slice09	( E15[{C4}].slice) 漫畫 : : C9 - 購買／借閱方便	0	No
	#N/A	1	Yes
E15_C4_slice10	( E15[{C4}].slice) 漫畫 : : C10 - 電子借閱比實體乾淨／書況好	0	No
	#N/A	1	Yes
E15_C4_slice11	( E15[{C4}].slice) 漫畫 : : C11 - 電子借閱推廣活動／數位閱讀平台活動	0	No
	#N/A	1	Yes
E15_C4_slice12	( E15[{C4}].slice) 漫畫 : : C12 - 有緊急／臨時的閱讀需求	0	No
	#N/A	1	Yes
E15_C4_slice13	( E15[{C4}].slice) 漫畫 : : C13 - 更具有隱私性（個人書架等）	0	No
	#N/A	1	Yes
E15_C4_slice14	( E15[{C4}].slice) 漫畫 : : C14 - 實體書已絕版／只有電子書（數位有聲書等）	0	No
	#N/A	1	Yes
E15_C4_slice18	( E15[{C4}].slice) 漫畫 : : C98 - 其他	0	No
	#N/A	1	Yes
E16_C1_slice1	( E16[{C1}].slice) 圖書（含文學與非文學） : : C1 - 桌上型電腦／筆記型電腦	0	No
	#N/A	1	Yes
E16_C1_slice2	( E16[{C1}].slice) 圖書（含文學與非文學） : : C2 - 平板電腦	0	No
	#N/A	1	Yes
E16_C1_slice3	( E16[{C1}].slice) 圖書（含文學與非文學） : : C3 - 手機	0	No
	#N/A	1	Yes
E16_C1_slice4	( E16[{C1}].slice) 圖書（含文學與非文學） : : C4 - 電子書閱讀器	0	No
	#N/A	1	Yes
E16_C3_slice1	( E16[{C3}].slice) 雜誌 : : C1 - 桌上型電腦／筆記型電腦	0	No
	#N/A	1	Yes
E16_C3_slice2	( E16[{C3}].slice) 雜誌 : : C2 - 平板電腦	0	No
	#N/A	1	Yes
E16_C3_slice3	( E16[{C3}].slice) 雜誌 : : C3 - 手機	0	No
	#N/A	1	Yes
E16_C3_slice4	( E16[{C3}].slice) 雜誌 : : C4 - 電子書閱讀器	0	No
	#N/A	1	Yes
E16_C4_slice1	( E16[{C4}].slice) 漫畫 : : C1 - 桌上型電腦／筆記型電腦	0	No
	#N/A	1	Yes
E16_C4_slice2	( E16[{C4}].slice) 漫畫 : : C2 - 平板電腦	0	No
	#N/A	1	Yes
E16_C4_slice3	( E16[{C4}].slice) 漫畫 : : C3 - 手機	0	No
	#N/A	1	Yes
E16_C4_slice4	( E16[{C4}].slice) 漫畫 : : C4 - 電子書閱讀器	0	No
	#N/A	1	Yes
E2001	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C1 - 博客來	0	No
	#N/A	1	Yes
E2002	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C2 - Google Play 圖書	0	No
	#N/A	1	Yes
E2003	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C3 - Amazon books	0	No
	#N/A	1	Yes
E2004	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C4 - Rakuten kobo（樂天Kobo）	0	No
	#N/A	1	Yes
E2005	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C5 - 讀墨Readmoo	0	No
	#N/A	1	Yes
E2006	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C6 - BOOK☆WALKER 台灣漫讀/電子書平台	0	No
	#N/A	1	Yes
E2007	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C7 - Pubu電子書城	0	No
	#N/A	1	Yes
E2008	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C8 - 台灣雲端書庫	0	No
	#N/A	1	Yes
E2009	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C9 - HyRead ebook電子書店	0	No
	#N/A	1	Yes
E2010	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C10 - iRead eBooks華藝電子書	0	No
	#N/A	1	Yes
E2011	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C11 - LINE WEBTOON	0	No
	#N/A	1	Yes
E2012	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C12 - CxC創利市集	0	No
	#N/A	1	Yes
E2013	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C13 - 東立電子書城	0	No
	#N/A	1	Yes
E2014	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C14 - CCC追漫台	0	No
	#N/A	1	Yes
E2015	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C15 - Renta！亂搭	0	No
	#N/A	1	Yes
E2016	( E20) E20.請問您過去一年有在下列哪些數位平台閱讀出版作品？（可複選）: C16 - 鏡文學	0	No
